"Gene","Fold_Change"
"ILMN_1717049",1.34068970222055
"ILMN_1717052",1.60478961353469
"ILMN_1717056",2.04994261819809
"ILMN_1717099",1.77599126594214
"ILMN_1717154",1.811939686322
"ILMN_1717163",14.4059738858889
"ILMN_1717165",1.57924407431134
"ILMN_1717173",2.32224463476737
"ILMN_1717180",1.69586814776908
"ILMN_1717197",3.9077268092614
"ILMN_1717207",5.4954692009318
"ILMN_1717219",1.73921012016316
"ILMN_1717229",1.91285544383177
"ILMN_1717234",3.0642995867302
"ILMN_1717248",2.34626432725425
"ILMN_1717261",3.84092306579376
"ILMN_1717313",2.54497523384853
"ILMN_1717324",1.23286662715807
"ILMN_1717326",1.63811242337583
"ILMN_1717334",2.10221632085774
"ILMN_1717337",1.40101566837116
"ILMN_1717357",1.76214563552053
"ILMN_1717366",1.79848537537189
"ILMN_1717420",1.71644541210011
"ILMN_1717490",1.62851566528883
"ILMN_1717524",1.52777691553849
"ILMN_1717594",3.60453372453895
"ILMN_1717636",1.49163021788644
"ILMN_1717639",4.88446768069031
"ILMN_1717674",2.09113498661792
"ILMN_1717714",1.69680722374408
"ILMN_1717745",1.28288942695722
"ILMN_1717765",1.92755578502274
"ILMN_1717781",1.62303521049353
"ILMN_1717809",2.39619192540394
"ILMN_1717834",1.63921005080396
"ILMN_1717855",1.56784980990461
"ILMN_1717868",2.17496658661944
"ILMN_1717877",2.27993509818701
"ILMN_1717925",1.71581086020536
"ILMN_1717934",2.01251647543824
"ILMN_1717946",1.7763573601685
"ILMN_1717973",1.85118856538812
"ILMN_1718013",1.7491097005324
"ILMN_1718023",1.86773308123264
"ILMN_1718042",1.33768030378721
"ILMN_1718044",2.50870707983862
"ILMN_1718063",3.98302817896112
"ILMN_1718069",1.75964682406116
"ILMN_1718070",2.47491101383364
"ILMN_1718071",1.62056120884596
"ILMN_1718128",2.94719956498097
"ILMN_1718129",1.7717423951272
"ILMN_1718132",1.99929242802368
"ILMN_1718136",1.52556962790862
"ILMN_1718171",1.46003191819628
"ILMN_1718177",1.34378211272592
"ILMN_1718206",2.20208005287611
"ILMN_1718207",2.01216278094345
"ILMN_1718265",1.67413129734279
"ILMN_1718271",1.7861381005415
"ILMN_1718297",1.74703403585494
"ILMN_1718303",2.68245132204987
"ILMN_1718309",2.34531906212516
"ILMN_1718311",1.739490120353
"ILMN_1718334",1.82371833185901
"ILMN_1718336",2.07844260274232
"ILMN_1718353",1.5343055471985
"ILMN_1718354",1.5940554437432
"ILMN_1718424",1.67709644007979
"ILMN_1718520",1.87804110303924
"ILMN_1718525",2.84417062849625
"ILMN_1718537",1.94698601149791
"ILMN_1718558",3.43628469081304
"ILMN_1718565",7.51198740836686
"ILMN_1718607",4.51520567116839
"ILMN_1718610",1.94008590379535
"ILMN_1718619",1.61428968065249
"ILMN_1718621",2.67934305015547
"ILMN_1718629",5.71360979893411
"ILMN_1718633",2.2447840019805
"ILMN_1718671",3.04083283200331
"ILMN_1718672",1.63935970277504
"ILMN_1718679",1.351917408855
"ILMN_1718706",1.94749143309024
"ILMN_1718712",2.09954547817627
"ILMN_1718718",2.41269777811947
"ILMN_1718734",2.44195102301146
"ILMN_1718766",5.16168772734762
"ILMN_1718769",2.06955401414489
"ILMN_1718771",2.04152412690856
"ILMN_1718807",1.64104744185019
"ILMN_1718808",1.68629296415896
"ILMN_1718815",1.85527014419321
"ILMN_1718831",1.48029138693151
"ILMN_1718832",2.01033655004094
"ILMN_1718852",1.60961292111832
"ILMN_1718853",1.74803991906208
"ILMN_1718900",1.56183405046625
"ILMN_1718907",2.0179288201922
"ILMN_1718924",2.07017527503263
"ILMN_1718932",1.93664758250652
"ILMN_1718934",2.57207069808427
"ILMN_1718936",5.56219362208339
"ILMN_1718946",2.26859673675973
"ILMN_1718960",2.30783320850565
"ILMN_1718961",2.67683794328408
"ILMN_1718972",2.33197508663833
"ILMN_1718977",2.48480868729782
"ILMN_1718982",2.98781191004668
"ILMN_1718984",2.63043804881306
"ILMN_1718988",1.74763404363081
"ILMN_1718990",1.58546758048517
"ILMN_1719032",1.53176310898252
"ILMN_1719039",1.4595151269584
"ILMN_1719064",2.53588731749961
"ILMN_1719072",1.78667379425696
"ILMN_1719097",1.5489654419078
"ILMN_1719149",1.81005661617625
"ILMN_1719158",1.66415406512211
"ILMN_1719163",1.49854812085356
"ILMN_1719165",1.52096030425481
"ILMN_1719185",2.03586769587649
"ILMN_1719202",1.83496495579229
"ILMN_1719204",1.64254917134846
"ILMN_1719205",2.3187651067544
"ILMN_1719224",1.71144469140024
"ILMN_1719232",1.54538028188111
"ILMN_1719256",2.2055851443245
"ILMN_1719286",4.46420123348119
"ILMN_1719290",2.30840441406754
"ILMN_1719303",1.75246524661353
"ILMN_1719316",1.99229304088057
"ILMN_1719343",1.48232012362817
"ILMN_1719344",1.68439175269973
"ILMN_1719392",1.93538358309103
"ILMN_1719433",5.08248530945126
"ILMN_1719468",1.52190373703776
"ILMN_1719471",1.66110123914294
"ILMN_1719498",2.36899065358263
"ILMN_1719518",1.8547039312122
"ILMN_1719543",3.98027171397292
"ILMN_1719579",1.49802262582567
"ILMN_1719599",4.65061254571496
"ILMN_1719606",1.57286136840745
"ILMN_1719611",1.58132502737804
"ILMN_1719622",1.99717307352533
"ILMN_1719627",2.63949137794653
"ILMN_1719646",1.4861899540366
"ILMN_1719649",1.96427938185201
"ILMN_1719656",1.45099859524827
"ILMN_1719661",5.0223266657202
"ILMN_1719694",1.86406505502276
"ILMN_1719695",2.6798866451674
"ILMN_1719696",1.65887379909098
"ILMN_1719749",2.24588750994137
"ILMN_1719756",4.27686685807845
"ILMN_1719763",2.27641810929771
"ILMN_1719792",1.58619557169131
"ILMN_1719857",1.6785186165245
"ILMN_1719867",1.66635975945666
"ILMN_1719870",2.03824621864829
"ILMN_1719905",2.25558169669248
"ILMN_1719906",2.48590067340067
"ILMN_1719915",2.0682323835739
"ILMN_1719972",3.1150031036368
"ILMN_1719975",2.66729322134449
"ILMN_1719985",1.94667620172875
"ILMN_1719986",6.94726363757023
"ILMN_1719988",1.50685617541643
"ILMN_1719998",2.95532366353067
"ILMN_1720024",2.39664995065904
"ILMN_1720027",1.64540305429344
"ILMN_1720048",13.4573959135979
"ILMN_1720051",1.73693167520892
"ILMN_1720053",1.89944318726612
"ILMN_1720059",3.04220758970338
"ILMN_1720083",4.66612623593943
"ILMN_1720088",2.15233587732459
"ILMN_1720113",2.80574275366453
"ILMN_1720114",1.81239006468452
"ILMN_1720124",1.8104528573567
"ILMN_1720137",1.6490688499099
"ILMN_1720158",3.71815797272611
"ILMN_1720233",2.9096894693702
"ILMN_1720241",1.50015103161157
"ILMN_1720243",1.45622553467272
"ILMN_1720249",1.44065312732901
"ILMN_1720266",1.66035272184754
"ILMN_1720267",1.60155965745219
"ILMN_1720270",3.54386504640312
"ILMN_1720282",1.61963306173824
"ILMN_1720285",2.19661642681768
"ILMN_1720287",2.45617404251485
"ILMN_1720303",1.98677070761974
"ILMN_1720311",1.82809826824375
"ILMN_1720322",2.25455919510836
"ILMN_1720344",1.50958989273898
"ILMN_1720373",5.78865080478663
"ILMN_1720422",3.93963993313502
"ILMN_1720430",2.09163612954343
"ILMN_1720438",1.82943904693085
"ILMN_1720440",1.75704701047147
"ILMN_1720442",1.35623456522681
"ILMN_1720452",2.67436473802517
"ILMN_1720476",1.36928921400017
"ILMN_1720477",2.0570165087496
"ILMN_1720482",1.47690785724271
"ILMN_1720484",1.71321680300805
"ILMN_1720513",3.57004652391464
"ILMN_1720526",2.03296912620767
"ILMN_1720531",1.50926689929185
"ILMN_1720542",1.5027051725604
"ILMN_1720578",1.49560770890191
"ILMN_1720600",1.5126770699318
"ILMN_1720604",1.62587641631835
"ILMN_1720623",2.83056367751323
"ILMN_1720708",2.27258173401485
"ILMN_1720745",1.5509822456025
"ILMN_1720771",3.77841577916196
"ILMN_1720794",1.48554095605046
"ILMN_1720799",2.07640182744176
"ILMN_1720819",1.68895253026429
"ILMN_1720829",1.92642229049687
"ILMN_1720838",1.91361229892079
"ILMN_1720844",1.82212393111347
"ILMN_1720850",2.36857541819514
"ILMN_1720857",1.7897534661151
"ILMN_1720858",2.16522536302223
"ILMN_1720865",2.06842338852238
"ILMN_1720889",2.48971107297814
"ILMN_1720926",1.55635677495028
"ILMN_1720941",1.770318747271
"ILMN_1720965",1.92019088650199
"ILMN_1720996",1.3226305423452
"ILMN_1721022",1.50860467516384
"ILMN_1721024",1.98814833807076
"ILMN_1721034",1.38963223602191
"ILMN_1721035",6.47484817813765
"ILMN_1721081",1.85031188523833
"ILMN_1721093",2.03956631530618
"ILMN_1721106",1.78088228705488
"ILMN_1721113",9.25323775237953
"ILMN_1721116",1.4996895141573
"ILMN_1721128",2.04250894726103
"ILMN_1721134",1.58663570443393
"ILMN_1721136",2.15963673057518
"ILMN_1721138",1.62675026417422
"ILMN_1721204",2.71846022986772
"ILMN_1721225",1.65559653258307
"ILMN_1721316",2.0429774233934
"ILMN_1721337",1.50995641398171
"ILMN_1721339",1.4546991536886
"ILMN_1721344",2.19240388142319
"ILMN_1721349",3.58719959616399
"ILMN_1721391",2.47615571448756
"ILMN_1721457",2.04401958615802
"ILMN_1721535",1.88419456054834
"ILMN_1721563",2.16532607605226
"ILMN_1721575",1.84638958498019
"ILMN_1721605",1.51927046300195
"ILMN_1721621",2.03429434872465
"ILMN_1721623",1.70357681534152
"ILMN_1721626",3.12294699064977
"ILMN_1721629",1.69354240338469
"ILMN_1721636",1.46496936203423
"ILMN_1721651",1.61780053645452
"ILMN_1721657",2.23592796873288
"ILMN_1721659",1.68961291815867
"ILMN_1721669",1.62454696148119
"ILMN_1721703",1.90839007022394
"ILMN_1721704",1.69508834671261
"ILMN_1721712",3.18555493450631
"ILMN_1721713",1.619323549789
"ILMN_1721727",2.40624404875262
"ILMN_1721729",1.75851942827688
"ILMN_1721741",1.79055329465755
"ILMN_1721762",4.90771821436139
"ILMN_1721801",1.53542523639083
"ILMN_1721833",2.67433129985922
"ILMN_1721842",4.68632621395444
"ILMN_1721868",1.80446383158475
"ILMN_1721869",1.63382589001033
"ILMN_1721876",4.05720927098774
"ILMN_1721888",6.04048376488275
"ILMN_1721901",1.87389339423037
"ILMN_1721921",1.77642068762674
"ILMN_1721922",2.39391126192458
"ILMN_1721977",1.83991940561642
"ILMN_1721978",2.49686844719126
"ILMN_1721989",1.81065086940232
"ILMN_1722025",1.90930476975001
"ILMN_1722034",1.29487900437889
"ILMN_1722059",1.38322662938161
"ILMN_1722066",1.47157641199404
"ILMN_1722102",1.95442730679226
"ILMN_1722156",2.27533761636292
"ILMN_1722158",4.26086956521739
"ILMN_1722186",1.54592951646867
"ILMN_1722206",2.34163222147457
"ILMN_1722218",3.31036809910049
"ILMN_1722223",2.40256401198004
"ILMN_1722276",2.39081444644187
"ILMN_1722284",1.67407935893715
"ILMN_1722292",1.90361109560752
"ILMN_1722294",2.58130876749718
"ILMN_1722390",1.64765707053904
"ILMN_1722423",1.86430604567188
"ILMN_1722491",2.0497231876048
"ILMN_1722492",2.74857654072222
"ILMN_1722502",1.6614129705546
"ILMN_1722522",1.37885378213604
"ILMN_1722532",1.25961585455256
"ILMN_1722533",2.0636570258688
"ILMN_1722583",1.7565830627625
"ILMN_1722622",7.56971093931847
"ILMN_1722634",2.10075028976673
"ILMN_1722648",1.52821138121056
"ILMN_1722662",1.65271296550462
"ILMN_1722698",1.61882210734213
"ILMN_1722726",2.26652004501662
"ILMN_1722730",1.61506858591863
"ILMN_1722738",4.62057836509899
"ILMN_1722742",2.01227182083142
"ILMN_1722774",2.02479189794683
"ILMN_1722781",5.95602998974709
"ILMN_1722811",2.27976051294042
"ILMN_1722834",4.24769638384259
"ILMN_1722838",2.02611708162045
"ILMN_1722855",2.14572710989873
"ILMN_1722858",1.8373980721495
"ILMN_1722872",1.59757617929315
"ILMN_1722894",1.59343271857129
"ILMN_1722900",1.774492929702
"ILMN_1722905",2.0426495651544
"ILMN_1722953",1.84594280141592
"ILMN_1722981",3.44504425858052
"ILMN_1723004",4.24356432846293
"ILMN_1723007",1.7282598110819
"ILMN_1723020",2.53206884829648
"ILMN_1723021",2.20519430409431
"ILMN_1723035",3.71288625387726
"ILMN_1723043",1.72011905072321
"ILMN_1723058",1.81689295381123
"ILMN_1723116",12.4124303540058
"ILMN_1723117",1.48941737318557
"ILMN_1723124",2.44355233209219
"ILMN_1723139",1.73092847582372
"ILMN_1723141",2.37587014036613
"ILMN_1723156",1.3906732652694
"ILMN_1723158",1.7850230266336
"ILMN_1723177",1.82675334909377
"ILMN_1723185",1.75062952250906
"ILMN_1723211",1.61447045647664
"ILMN_1723212",1.46905721514936
"ILMN_1723232",1.43947619047619
"ILMN_1723235",1.51870594670626
"ILMN_1723254",1.71613320690128
"ILMN_1723268",1.54951996246667
"ILMN_1723274",1.79460186012106
"ILMN_1723277",1.85684689820663
"ILMN_1723287",2.16545791282565
"ILMN_1723353",1.60092431829429
"ILMN_1723412",2.68545269399562
"ILMN_1723414",1.4199810310262
"ILMN_1723433",2.1624574048375
"ILMN_1723467",1.60147499458272
"ILMN_1723480",4.04992537456842
"ILMN_1723486",3.41986291874199
"ILMN_1723494",1.45492381823631
"ILMN_1723520",2.00050994562831
"ILMN_1723536",1.58428896778083
"ILMN_1723542",1.55304236313788
"ILMN_1723625",1.683624488419
"ILMN_1723626",2.37832959767719
"ILMN_1723632",1.8328021932144
"ILMN_1723662",1.77605858299552
"ILMN_1723689",2.22910163274114
"ILMN_1723706",1.8578139266498
"ILMN_1723729",2.38101243019276
"ILMN_1723743",1.40706908483163
"ILMN_1723768",1.75917362835049
"ILMN_1723793",1.38730290826411
"ILMN_1723843",1.60132541001996
"ILMN_1723846",1.96141956698854
"ILMN_1723871",1.46933802601764
"ILMN_1723874",1.95508080321084
"ILMN_1723884",2.41098334706906
"ILMN_1723895",1.63511822116389
"ILMN_1723909",2.10838584679942
"ILMN_1723912",18.9439480861469
"ILMN_1723935",1.54868409076588
"ILMN_1723944",4.13910632746249
"ILMN_1723962",1.96406119526868
"ILMN_1723969",3.23289930027381
"ILMN_1723978",3.45277862481229
"ILMN_1724009",2.72537934351964
"ILMN_1724017",3.38816331979927
"ILMN_1724040",3.12270098264855
"ILMN_1724062",1.77572461985139
"ILMN_1724066",2.30324377373227
"ILMN_1724070",1.40367829360759
"ILMN_1724139",3.20027063599459
"ILMN_1724145",1.80680772769089
"ILMN_1724148",1.97087765010452
"ILMN_1724181",5.45861827134483
"ILMN_1724194",2.16395585822936
"ILMN_1724197",1.64988873457277
"ILMN_1724230",1.41612751795778
"ILMN_1724250",3.68561230569873
"ILMN_1724266",2.63008305186414
"ILMN_1724293",2.24253156081789
"ILMN_1724295",2.09349063491827
"ILMN_1724299",2.52101272574869
"ILMN_1724309",1.95932925568232
"ILMN_1724315",3.14726470321292
"ILMN_1724333",2.39491991251881
"ILMN_1724341",2.08111617946557
"ILMN_1724376",1.61760663112296
"ILMN_1724391",1.38533253780695
"ILMN_1724406",1.40570653275002
"ILMN_1724407",1.69989591218774
"ILMN_1724410",1.37346079188182
"ILMN_1724422",3.72652544296689
"ILMN_1724474",2.43090389237867
"ILMN_1724479",1.4407390684911
"ILMN_1724480",5.90117257075005
"ILMN_1724489",2.34153627659835
"ILMN_1724490",1.743554770245
"ILMN_1724493",2.17466564386486
"ILMN_1724495",2.79616836054757
"ILMN_1724497",1.58427888329246
"ILMN_1724504",1.82328307564754
"ILMN_1724533",5.27548644603359
"ILMN_1724544",1.62538477093491
"ILMN_1724598",1.58520779873311
"ILMN_1724609",3.06286987535462
"ILMN_1724612",2.70628414046362
"ILMN_1724658",1.65145829378079
"ILMN_1724666",4.13099786632263
"ILMN_1724699",1.6829692657408
"ILMN_1724700",1.49984900342259
"ILMN_1724704",1.50025354080839
"ILMN_1724708",1.38454535859412
"ILMN_1724718",2.85234207243068
"ILMN_1724753",1.82830827892073
"ILMN_1724762",1.5549805272291
"ILMN_1724782",2.08536514305217
"ILMN_1724789",1.37650237498412
"ILMN_1724811",2.13507038290689
"ILMN_1724825",2.20195809378239
"ILMN_1724826",1.92082045170372
"ILMN_1724837",1.68999402491152
"ILMN_1724863",2.81679094572745
"ILMN_1724884",1.54261668720256
"ILMN_1724897",1.94430811355359
"ILMN_1724907",2.56387480089512
"ILMN_1724931",1.79417254757621
"ILMN_1724959",1.62025201539691
"ILMN_1724984",1.61933635092034
"ILMN_1724986",1.55555521657687
"ILMN_1725043",1.34933145357813
"ILMN_1725071",1.75819527670074
"ILMN_1725079",1.90683789684376
"ILMN_1725105",1.29743001452529
"ILMN_1725108",1.54237221065052
"ILMN_1725121",1.55699726918831
"ILMN_1725130",1.83634038252074
"ILMN_1725169",1.45926603977698
"ILMN_1725170",14.9000941775003
"ILMN_1725175",3.34839990554239
"ILMN_1725183",2.06147643727265
"ILMN_1725188",1.46490564639337
"ILMN_1725241",1.77330659517963
"ILMN_1725244",1.89694845285277
"ILMN_1725294",1.93282406580025
"ILMN_1725300",1.53709668407756
"ILMN_1725312",3.15834732085216
"ILMN_1725314",2.08435885392203
"ILMN_1725387",1.62189158752343
"ILMN_1725417",7.6864304285166
"ILMN_1725427",2.12979280698844
"ILMN_1725441",3.76374896245968
"ILMN_1725471",3.4201616191289
"ILMN_1725485",2.0383214233023
"ILMN_1725510",2.79581374055985
"ILMN_1725528",2.61682647943831
"ILMN_1725534",2.0580882279704
"ILMN_1725594",1.84520884520885
"ILMN_1725612",2.50233750794536
"ILMN_1725620",1.57288376665481
"ILMN_1725642",1.71411901983664
"ILMN_1725644",1.57976983335289
"ILMN_1725666",1.90366843180201
"ILMN_1725700",2.22801958424962
"ILMN_1725705",1.68340212957482
"ILMN_1725707",2.01839278496568
"ILMN_1725746",2.65838253967728
"ILMN_1725750",1.9865420290055
"ILMN_1725760",1.46433953911733
"ILMN_1725787",1.89355342953496
"ILMN_1725791",1.90832503020924
"ILMN_1725862",1.72664973097254
"ILMN_1725906",1.88974321116651
"ILMN_1725969",1.69821767248996
"ILMN_1725981",1.41345061168001
"ILMN_1725984",4.02226989666105
"ILMN_1725992",2.48545213338612
"ILMN_1726025",2.2526121053241
"ILMN_1726030",1.76959232091801
"ILMN_1726041",2.02033807482463
"ILMN_1726064",1.47698038666729
"ILMN_1726104",1.30424296985177
"ILMN_1726108",1.90141827973665
"ILMN_1726138",1.37434070070627
"ILMN_1726153",2.39562318206493
"ILMN_1726169",1.53313619904914
"ILMN_1726175",1.36385258065172
"ILMN_1726181",1.56990892814978
"ILMN_1726189",4.99335164616426
"ILMN_1726199",1.45727074218215
"ILMN_1726222",1.6412141684874
"ILMN_1726230",1.87813879415037
"ILMN_1726239",1.59661256269469
"ILMN_1726245",1.80782021111866
"ILMN_1726288",1.75057205661108
"ILMN_1726289",2.22262371990981
"ILMN_1726306",2.94095359761323
"ILMN_1726308",1.60659360483471
"ILMN_1726327",2.41751344100219
"ILMN_1726333",1.43633772498057
"ILMN_1726342",2.08207801788386
"ILMN_1726359",1.6483649669173
"ILMN_1726387",1.91543065375211
"ILMN_1726391",1.52236962308818
"ILMN_1726392",2.11522018887014
"ILMN_1726410",2.1298262377464
"ILMN_1726417",1.80089947498456
"ILMN_1726421",1.81036116623676
"ILMN_1726426",1.46989452903903
"ILMN_1726434",2.12528320902647
"ILMN_1726456",1.84555396785371
"ILMN_1726460",3.44445721826234
"ILMN_1726466",1.82783966565658
"ILMN_1726496",2.05096655684171
"ILMN_1726512",2.12055282338883
"ILMN_1726516",2.38595356628784
"ILMN_1726520",1.66623214247657
"ILMN_1726545",3.54502416369619
"ILMN_1726547",1.95986048467558
"ILMN_1726554",1.77483902864281
"ILMN_1726565",1.93512099161558
"ILMN_1726574",1.96943679097624
"ILMN_1726589",1.81162652017564
"ILMN_1726591",4.2191531617595
"ILMN_1726597",2.5456186944341
"ILMN_1726603",1.46608444658254
"ILMN_1726636",1.69425789220089
"ILMN_1726647",2.32334340881834
"ILMN_1726659",1.72132511166163
"ILMN_1726667",1.69030523275983
"ILMN_1726678",2.7814806743444
"ILMN_1726693",1.78751175756915
"ILMN_1726698",1.69841311764059
"ILMN_1726704",1.79899671905941
"ILMN_1726720",3.87594154906948
"ILMN_1726729",1.64331142577584
"ILMN_1726743",1.75923164557519
"ILMN_1726752",1.60520467497416
"ILMN_1726755",1.42682047584715
"ILMN_1726756",1.67898662614478
"ILMN_1726769",2.46584097824346
"ILMN_1726783",2.01154793171372
"ILMN_1726786",3.01109412452204
"ILMN_1726805",1.62069015213093
"ILMN_1726839",1.49897604619542
"ILMN_1726842",1.74794562988389
"ILMN_1726873",2.67500504337301
"ILMN_1726901",1.51028060392076
"ILMN_1726928",4.46620590453804
"ILMN_1726930",1.66425738308051
"ILMN_1726967",1.42326503262653
"ILMN_1726981",2.88019871565196
"ILMN_1726989",1.63567749705925
"ILMN_1726990",1.65269148119545
"ILMN_1727001",1.60384143618005
"ILMN_1727023",1.52858427824439
"ILMN_1727041",1.39127156688622
"ILMN_1727043",2.67531893742751
"ILMN_1727045",3.3126650711973
"ILMN_1727050",1.56562571841323
"ILMN_1727051",1.28086868947391
"ILMN_1727055",2.12439771355606
"ILMN_1727073",1.5383699170745
"ILMN_1727078",1.4775012909889
"ILMN_1727080",1.7475054019277
"ILMN_1727098",2.22180126873423
"ILMN_1727127",1.52135569822794
"ILMN_1727134",1.65243357446767
"ILMN_1727138",1.63579246675841
"ILMN_1727142",2.34865216762309
"ILMN_1727153",1.93308356030163
"ILMN_1727165",4.20876711546967
"ILMN_1727183",2.03268872263552
"ILMN_1727184",1.3564900586359
"ILMN_1727194",1.58895169194978
"ILMN_1727249",2.36452147044539
"ILMN_1727271",11.9050480068131
"ILMN_1727281",2.11738883480352
"ILMN_1727284",2.83176994343206
"ILMN_1727287",2.41249141230739
"ILMN_1727300",1.53016831642248
"ILMN_1727309",1.54242221426681
"ILMN_1727315",4.40533526980703
"ILMN_1727331",1.40062256586073
"ILMN_1727332",1.39723329107046
"ILMN_1727348",1.86283901615283
"ILMN_1727361",1.7268753415034
"ILMN_1727389",1.64865225236971
"ILMN_1727402",1.95498526458545
"ILMN_1727444",1.95305517241379
"ILMN_1727458",2.03088302967293
"ILMN_1727459",1.51528744351727
"ILMN_1727466",1.86392040258122
"ILMN_1727479",2.47465355098736
"ILMN_1727495",1.97224603147393
"ILMN_1727524",2.60332583286663
"ILMN_1727526",1.44911865010341
"ILMN_1727540",2.0127054979359
"ILMN_1727574",3.68480163894991
"ILMN_1727617",1.98556469017408
"ILMN_1727618",1.4408339538347
"ILMN_1727633",1.5744475221552
"ILMN_1727642",1.98740524345502
"ILMN_1727689",4.55638890529341
"ILMN_1727692",1.95764504388782
"ILMN_1727709",5.39551674128255
"ILMN_1727738",2.05849432959535
"ILMN_1727740",1.74459230583112
"ILMN_1727761",1.48648286653372
"ILMN_1727798",1.36913858252346
"ILMN_1727809",1.68180339853729
"ILMN_1727813",1.7233058531911
"ILMN_1727833",2.14851363587532
"ILMN_1727840",1.96798380237417
"ILMN_1727862",1.86593937324912
"ILMN_1727923",1.73428227631325
"ILMN_1727996",2.05067642441592
"ILMN_1728019",2.05727273661529
"ILMN_1728047",3.24330750809973
"ILMN_1728048",2.4827270152346
"ILMN_1728059",2.04409258342955
"ILMN_1728071",1.51282755178438
"ILMN_1728074",1.43582399415621
"ILMN_1728083",2.01927183885462
"ILMN_1728106",4.32822304159389
"ILMN_1728107",2.66784449251506
"ILMN_1728132",1.896316498776
"ILMN_1728163",1.41784553181357
"ILMN_1728168",2.00359927295645
"ILMN_1728180",2.39449179095125
"ILMN_1728197",6.72463733422703
"ILMN_1728199",1.59887897303885
"ILMN_1728224",2.07893550395073
"ILMN_1728228",1.71793108585283
"ILMN_1728230",2.40764183426296
"ILMN_1728236",1.53189884389678
"ILMN_1728256",1.46476778343807
"ILMN_1728298",3.49392890500522
"ILMN_1728305",1.76979607257715
"ILMN_1728355",2.66673920194327
"ILMN_1728360",1.5790903968153
"ILMN_1728380",1.6853395123917
"ILMN_1728392",2.15007690547618
"ILMN_1728426",2.36110358121743
"ILMN_1728435",1.54630490897306
"ILMN_1728467",1.49427011601509
"ILMN_1728471",1.39124632717947
"ILMN_1728478",3.81986645540065
"ILMN_1728498",2.3021991193812
"ILMN_1728512",2.71076904322213
"ILMN_1728514",1.45509633563691
"ILMN_1728517",2.39404113179485
"ILMN_1728521",1.78398091093991
"ILMN_1728535",2.22498485526905
"ILMN_1728540",1.47118336639972
"ILMN_1728603",1.73448158080738
"ILMN_1728605",1.84508313786813
"ILMN_1728626",1.95793723806603
"ILMN_1728639",5.36474325039704
"ILMN_1728660",1.38552287346617
"ILMN_1728662",3.95214803415721
"ILMN_1728676",1.51599574863824
"ILMN_1728684",1.80042621858349
"ILMN_1728698",2.22886457503822
"ILMN_1728699",1.69472923685929
"ILMN_1728710",1.87713144084269
"ILMN_1728724",3.80141439959225
"ILMN_1728742",6.12422079063132
"ILMN_1728779",1.81501354551358
"ILMN_1728799",4.90671910156843
"ILMN_1728802",1.9629136039935
"ILMN_1728830",1.65698965600646
"ILMN_1728845",1.60580034936154
"ILMN_1728870",2.90262245864313
"ILMN_1728887",1.52043149861481
"ILMN_1728907",1.66475360213101
"ILMN_1728914",2.072922322642
"ILMN_1728934",2.04271044271524
"ILMN_1728965",1.48058156377581
"ILMN_1728975",2.05145443951414
"ILMN_1728983",1.56046488949566
"ILMN_1728984",1.88369782099823
"ILMN_1728999",1.69383348803422
"ILMN_1729019",2.70764741210712
"ILMN_1729033",2.18439061790095
"ILMN_1729051",1.96423563090552
"ILMN_1729058",1.47711677009772
"ILMN_1729112",2.95914312024427
"ILMN_1729115",1.39865689732837
"ILMN_1729123",2.53125120012289
"ILMN_1729130",1.55537120697237
"ILMN_1729142",1.97893627862779
"ILMN_1729161",2.67305037608668
"ILMN_1729167",1.58045136761233
"ILMN_1729170",1.47783807997795
"ILMN_1729175",1.42652784696333
"ILMN_1729179",1.65214525782302
"ILMN_1729208",3.45052217109885
"ILMN_1729217",1.73142498349782
"ILMN_1729234",3.03551745718675
"ILMN_1729237",2.60157886592643
"ILMN_1729269",1.38036508486538
"ILMN_1729281",2.95213576198761
"ILMN_1729287",4.19086945895406
"ILMN_1729288",2.78457630541296
"ILMN_1729294",4.18310619156312
"ILMN_1729318",1.45691685563289
"ILMN_1729319",1.67986941820202
"ILMN_1729374",1.87322662059595
"ILMN_1729417",1.55041275038711
"ILMN_1729421",1.87461737783618
"ILMN_1729430",2.14547090314707
"ILMN_1729450",2.48646732565689
"ILMN_1729453",14.4303230752872
"ILMN_1729487",5.45215098310784
"ILMN_1729495",1.58559509683929
"ILMN_1729509",1.60204381276796
"ILMN_1729515",1.71211444641981
"ILMN_1729533",2.58278483902656
"ILMN_1729546",2.10339204755273
"ILMN_1729563",1.6982550584741
"ILMN_1729591",1.72508950006318
"ILMN_1729611",1.56996111364024
"ILMN_1729635",2.16069955690254
"ILMN_1729645",1.98032984602689
"ILMN_1729650",1.45806217559874
"ILMN_1729691",2.76963788300836
"ILMN_1729748",1.63255644792072
"ILMN_1729749",4.85856884602556
"ILMN_1729767",1.9275966334375
"ILMN_1729775",1.50344138447888
"ILMN_1729801",3.25256627362435
"ILMN_1729816",1.91452810298572
"ILMN_1729832",1.56924362365185
"ILMN_1729915",3.9631927960915
"ILMN_1729973",1.68360710137714
"ILMN_1729976",2.21076020398341
"ILMN_1729980",2.1372671999687
"ILMN_1729987",3.95112262695716
"ILMN_1730005",1.58647139478966
"ILMN_1730019",1.78601479507766
"ILMN_1730032",2.23699428620774
"ILMN_1730048",1.7357560066934
"ILMN_1730054",2.23115803102358
"ILMN_1730061",1.60566492253064
"ILMN_1730077",2.44639008475897
