Sample_ID,SVM_Score
GSM484380,-0.46140553
GSM484382,-0.01020752
GSM484383,-0.67345283
GSM484385,-0.06736895
GSM484386,-0.13540795
GSM484387,-0.25890692
GSM484388,-0.3871404
GSM484392,-0.11931143
GSM484393,-0.0946657
GSM484394,-0.14311114
GSM484395,-0.38160933
GSM484397,-0.04793429
GSM484398,-0.46362009
GSM484400,-0.01530003
