Sample_ID,SVM_Score
GSM484380,0.9997348
GSM484382,1.0002355
GSM484383,1.0002843
GSM484385,1.0002133
GSM484386,0.9997347
GSM484387,0.999877
GSM484388,0.9996315
GSM484392,-0.9999862
GSM484393,-1.000491
GSM484394,-0.9995862
GSM484395,-1.0001711
GSM484397,-0.9998387
GSM484398,-0.9999931
GSM484400,-0.9996446
