Sample_ID,SVM_Score
GSM484368,0.9994639
GSM484369,0.9999372
GSM484370,1.0001452
GSM484371,1.0669198
GSM484372,0.9999098
GSM484373,0.9999372
GSM484374,1.0003059
GSM484375,0.9998829
GSM484376,0.9998401
GSM484377,1.0441637
GSM484378,1.0000216
GSM484379,1.0000045
GSM484381,-0.9997587
GSM484384,-0.9998944
GSM484389,-0.9997996
GSM484390,-0.9998516
GSM484391,-1.0002149
GSM484396,-1.1244884
GSM484399,-0.999929
